job_id,n_rows,mean_cpu,mean_mem,mean_io,std_cpu,std_mem,std_io,cpu_p50,cpu_p95,burst_cpu,burst_mem,burst_io,cpu_diff_mean,cpu_diff_maxabs,mem_diff_mean,mem_diff_maxabs,io_diff_mean,io_diff_maxabs,vol_cpu,vol_mem,vol_io,cpu_skew,cpu_kurtosis,machines_used,start_ts,end_ts,duration_s,ae_0,ae_1,ae_2,ae_3,ae_4,ae_5,ae_6,ae_7,ae_8,ae_9,ae_10,ae_11,ae_12,ae_13,ae_14,ae_15,cluster,pca1,pca2
1335742303,340,0.0391473294117647,0.005166526470588235,3.816329705882353e-05,0.0420335710288639,0.00011990283764689871,2.864594913611373e-05,0.008461,0.1331,0.12726300000000001,0.0006259999999999998,0.000168817,5.200589970502418e-06,0.126193,2.6843657817109125e-07,0.0005040000000000001,2.8318584070799486e-09,0.00015833,1.0638283169278693,0.020202847327533087,0.6613928963981713,0.9919621547661532,-0.22671971269946667,10,600000000,10500000000,9900000000.0,4.422755,1.6755753,-2.915826,-1.1009104,-5.959148,-5.021854,0.15092424,-3.044834,-3.5793908,2.0528965,-0.054797783,-6.3529315,2.115088,-2.1927621,1.4488475,4.3257136,0,-13.761319388068546,13.161222843402339
1342043214,340,0.000380778,0.049106823529411765,9.312120588235295e-07,0.00043038414343617973,0.00017644170351842616,1.7613965263898171e-06,3.91e-05,0.0010341,0.0012243,0.000669999999999997,1.24e-05,-6.159292035398207e-07,0.00120999,0.0,0.000669999999999997,-1.1251622418879053e-08,1.24e-05,1.2382140945279614,0.0033959623949685555,1.4764346447315766,0.5132105468091877,-1.5855894823986174,10,600000000,10500000000,9900000000.0,0.73395216,0.75714976,-0.107813045,0.2683428,-1.5469165,-0.5843311,0.6267414,-2.771071,0.0789994,0.106674984,0.91497475,-0.026513766,-0.62574184,-1.2942094,1.2499126,-0.04257023,0,-1.1876472487076404,0.3313180337851572
1343463626,34,0.0011901264705882354,0.0067088823529411765,0.00014156417647058823,0.00026674436794189247,7.823409994665802e-05,0.00017405862300579866,0.0011805000000000001,0.0016049999999999997,0.0011960999999999999,0.0003049999999999997,0.000688578,8.606060606060604e-06,0.0011960999999999999,6.969696969696843e-07,0.00022099999999999984,-1.1269696969696958e-06,0.00063422,0.19597135336537302,0.010496530416998677,0.7740598678176094,0.10042775911897293,-0.13149187703746135,1,600000000,10500000000,9900000000.0,-0.14693967,0.27890366,0.30983305,-0.24167632,-0.1242724,-0.016268259,-0.035767965,-0.36781994,0.18860602,0.11201948,0.18771806,0.31493187,-0.42893374,-0.14320078,0.36723682,-0.41464826,0,1.1633470051228223,-0.782040219904562
1343463628,34,0.027068529411764707,0.03502705882352941,5.118794117647059e-05,0.0032992665248621736,0.00014641860641495844,4.980938460296364e-05,0.027174999999999998,0.033825999999999995,0.014339999999999999,0.0006700000000000039,0.000169717,0.000173939393939394,0.008849999999999997,1.6666666666666725e-05,0.0004900000000000043,5.142939393939395e-06,0.00016495,0.1196750858836193,0.003560220171006152,0.9428684130765544,0.7587557263957644,0.5294738756316031,1,600000000,10500000000,9900000000.0,1.100852,1.014557,-0.5700882,0.54843146,-0.6907572,-0.55036724,-0.09707807,-0.43296567,-0.080225736,0.29214704,0.39905235,-0.40833044,0.3549557,-1.1468357,0.14644904,-0.15282257,0,-1.0881229380009587,1.8310295558687928
1343463734,34,0.0008069705882352942,0.0013529411764705882,0.0032326470588235298,0.00020715720874482763,6.922679741956043e-05,0.0007604649461060354,0.0008702499999999999,0.0010214,0.0008778,0.00023700000000000001,0.0029159999999999993,-1.5433333333333334e-05,0.0007181,-4.787878787878792e-06,0.00017500000000000003,-5.636363636363638e-05,0.0024809999999999997,0.2070421609068031,0.03512003751548603,0.17927986678684496,-1.204538856595056,0.7915840050878318,1,600000000,10500000000,9900000000.0,-0.097843245,4.3821993,3.741137,-6.184398,-1.9992965,-0.52525127,2.637333,0.5836509,3.0447528,1.0990258,3.2194488,1.8853154,-1.2177358,-1.8211528,4.392334,2.6252048,0,-2.351551657792275,-6.312767308904905
1343463736,34,0.007768294117647058,0.06411735294117647,5.424470588235294e-05,0.0014471181611459165,7.904982879504673e-05,3.553899235845991e-05,0.00779,0.010953999999999997,0.006141,0.00036999999999999533,0.00018403,0.0001563939393939394,0.006030999999999999,3.636363636363909e-06,0.0002500000000000002,9.827272727272733e-07,0.00015733,0.155163544773903,0.0010963809324045042,0.29455643477389165,1.4746082398437104,2.329003488498822,1,600000000,10500000000,9900000000.0,0.8025708,0.8986296,-0.5591547,0.41741866,-0.06594653,-0.3613431,-0.06104576,0.2534343,0.48860562,0.037446003,0.2804256,-0.3474381,-0.45102686,-0.51804024,0.31673494,-0.064633295,0,0.18738993465268647,0.28100598383699316
1348146260,102,0.0005199882352941176,0.001232343137254902,1.0181980392156863e-05,4.510287216218021e-05,0.00012433190046207197,5.295022386925942e-06,0.00051495,0.000591965,0.00019169999999999994,0.000317,2.4799e-05,8.772277227722777e-07,0.0001602,5.9405940594058706e-08,0.00028800000000000006,-7.552475247524756e-08,2.2892e-05,0.08813141063605322,0.10938446040849378,0.49163738736300744,0.062182869456287086,-0.7555484349558914,3,600000000,10500000000,9900000000.0,-0.23033011,0.15828386,0.34985495,-0.12344731,0.039139822,0.23269038,0.12366796,0.056912642,0.12981643,0.14353535,0.18577054,0.23822367,-0.3274443,-0.08023201,0.3341739,-0.35765067,0,1.519521131819507,-0.8960407404017907
1352452146,102,0.004945970588235294,0.0020769117647058827,4.6617647058823546e-05,0.000816707767543765,3.329726566562751e-05,6.236016655602388e-05,0.0046765,0.006586449999999997,0.003144,8.399999999999987e-05,0.00039004999999999997,-1.5148514851485098e-06,0.0016020000000000001,-7.623762376237606e-07,8.099999999999991e-05,-8.49504950495035e-08,0.00035953,0.08784954970930191,0.017113221096892124,0.4788077337590506,1.0452352067455735,0.0754283103729021,3,600000000,10500000000,9900000000.0,-0.1976088,0.19230011,0.31340393,-0.07944721,0.082085215,0.1584726,0.0718691,-0.11481394,0.13231464,-0.06447293,0.016956117,0.19500715,-0.118572205,0.12145836,0.07070573,-0.22848621,0,1.272013448881421,-0.6976956182019226
1358321947,340,0.0026640264705882354,0.0018068470588235293,0.00012812326470588233,0.0002881034983645568,4.3684296783479625e-05,4.748396703025065e-05,0.002659,0.003174,0.001526,0.00028800000000000006,0.00029567,6.312684365781705e-07,0.0011590000000000003,-6.784660766961657e-08,0.00028200000000000013,-1.1209439528024192e-08,0.00025273,0.09594383648902481,0.02406242606729227,0.35059843402872853,0.35537035618332846,0.03992223472920786,10,600000000,10500000000,9900000000.0,-0.15001288,0.17339626,0.32724172,0.052352577,0.08852753,0.22907847,0.117066726,-0.0030251704,0.13839538,-0.07189548,0.06772494,0.21736655,-0.11326113,0.078937896,0.14794753,-0.18483356,0,1.3225076832854783,-0.9446198758596083
1359172745,102,0.016418529411764707,0.06913,1.2341921568627453e-06,0.0010650549070434355,5.656854249492149e-05,1.6711025899725592e-06,0.016315,0.018150499999999996,0.00596,0.00011999999999999511,9.537e-06,-2.207920792079209e-05,0.0029299999999999986,-1.1881188118811396e-06,0.00011999999999999511,1.6772929648600007e-23,8.5833e-06,0.049110703752027744,0.0008839676740361749,0.8571215510047528,0.432030966426793,0.6754801110069022,3,600000000,10500000000,9900000000.0,0.20313829,0.37353718,-0.19794288,0.19281806,-0.32168618,-0.6844944,-0.3164891,-0.39700416,0.13462904,0.11357933,-0.15723412,-0.12431558,-0.033931658,-0.44878915,-0.06924551,0.15379667,0,0.3147378015117916,0.8079801955768627
1369509944,34,0.013299705882352941,0.04900058823529413,1.037829411764706e-05,0.001436422200129273,0.00013148341824487304,7.6849222986979e-06,0.012435,0.0159405,0.004280000000000001,0.0004299999999999998,3.8152e-05,-0.0001042424242424242,0.0040500000000000015,-1.121212121212107e-05,0.0004299999999999998,-3.4672727272727285e-07,3.4337e-05,0.11100358507472917,0.0028030768600852676,0.6159710802962988,0.8623520091292569,-0.8328945817262712,1,600000000,10500000000,9900000000.0,-0.15128316,0.15189998,0.012986846,-0.1587338,-0.23807935,-0.6384857,-0.26290756,-0.57381123,-0.22724397,-0.15012206,-0.12474899,0.064912304,0.23903981,-0.058282543,0.04106266,0.2919762,0,0.4422387089529914,0.3875076343189174
1369509996,34,0.011184911764705884,0.05250588235294117,1.0658411764705881e-05,0.001007813427167568,6.873297209700107e-05,5.752905706314327e-06,0.010755,0.0131735,0.003632999999999999,0.00023999999999999716,3.0522000000000004e-05,-2.0303030303030317e-05,0.0030929999999999985,-1.8181818181817442e-06,0.00023999999999999716,-2.890909090909091e-07,2.5753000000000002e-05,0.09139066340487494,0.001292120108203215,0.36942238394135946,1.016591212528877,-0.349975269858779,1,600000000,10500000000,9900000000.0,-0.12448594,0.22460173,0.0032098782,0.009305648,0.059009634,-0.26685,-0.27226874,-0.105604425,0.25837892,-0.011559784,-0.17836332,0.23336218,0.0049745813,-0.022232872,0.057547234,0.040735953,0,0.9624147533253633,0.03665388546830669
