job_id,PC1,PC2,PC3,PC4,PC5
609252514,-0.5114048565704337,0.1085018668350824,0.0,0.0,0.0
609252516,-0.5134210037759966,0.09907294352062825,0.0,0.0,0.0
609260421,-0.4079093331075697,0.1961834679323118,0.0,0.0,0.0
611190167,-0.30155092126384353,0.01948787512576137,0.0,0.0,0.0
612573927,-0.607463465846252,0.08345385125879627,0.0,0.0,0.0
616437105,0.0966138790855508,-0.5045727009438223,0.0,0.0,0.0
616437107,-0.3579585138753637,0.04731983050041006,0.0,0.0,0.0
616564438,0.34359638401517817,0.03359885523763413,0.0,0.0,0.0
620363598,-0.21171596233862464,-0.0716249314788769,0.0,0.0,0.0
643855116,0.1091349188935115,-0.4734246852724941,0.0,0.0,0.0
643856032,1.282683834255446,-1.6016377873124188,0.0,0.0,0.0
683388149,-0.5650362303481153,0.11585293117987895,0.0,0.0,0.0
685455037,-0.44103027433198155,0.03879398773371867,0.0,0.0,0.0
685461029,1.0049479223685942,0.7656568733989354,0.0,0.0,0.0
685758680,-0.5777465068944877,0.05579117134818557,0.0,0.0,0.0
685758751,-0.11962806939480992,-0.2864639836796141,0.0,0.0,0.0
686717012,-0.6136216845986123,0.0840152823706155,0.0,0.0,0.0
686717176,-0.6144609529340959,0.08449523475427144,0.0,0.0,0.0
693486635,-0.5679347023660635,0.05181996409362931,0.0,0.0,0.0
693486637,-0.47540359229163365,-0.016468153158424308,0.0,0.0,0.0
696492866,1.3680743619703577,-0.05193887131807507,0.0,0.0,0.0
698645235,0.22832596380321044,0.07608751631745363,0.0,0.0,0.0
699707924,0.2242018130881923,0.2563324124133192,0.0,0.0,0.0
699708719,1.2559349707681893,-0.3695452105641257,0.0,0.0,0.0
700769429,-0.26587832252775423,0.12198950155123912,0.0,0.0,0.0
700769431,-0.2173181880070797,0.09459719163312068,0.0,0.0,0.0
718753271,0.32610869633947787,0.2388745931932286,0.0,0.0,0.0
740213574,-0.07999255998054644,-0.27224099133608787,0.0,0.0,0.0
752502434,0.771905132876793,0.1826550230945576,0.0,0.0,0.0
752760242,0.8006416939672922,-0.4004860937838492,0.0,0.0,0.0
766199538,0.2560697425928262,0.6567103501209859,0.0,0.0,0.0
771022573,-0.15197458849442963,0.02080868571735113,0.0,0.0,0.0
771338739,-0.574514422360018,0.08918470144263992,0.0,0.0,0.0
778322517,-0.6242551844363544,0.09251181345867343,0.0,0.0,0.0
793288022,-0.26354896042456094,-0.16413316257257524,0.0,0.0,0.0
793288025,-0.12131790275995151,0.28627931003962914,0.0,0.0,0.0
793504208,-0.3023429668905297,-0.19114275573722975,0.0,0.0,0.0
837840133,-0.4937996315087623,0.05011663322150497,0.0,0.0,0.0
840454103,-0.015930045831505306,0.6445834849561523,0.0,0.0,0.0
871805047,-0.5577813851192617,0.08870996098104719,0.0,0.0,0.0
873477572,-0.5741454837029732,0.10396103571645277,0.0,0.0,0.0
925718046,0.9565532987187759,-1.3772461504954356,0.0,0.0,0.0
955071036,-0.33154902473158343,0.16957588116154604,0.0,0.0,0.0
969673897,-0.465449485424122,-0.027402869223403507,0.0,0.0,0.0
969674408,-0.23144355976870631,-0.10617808112674097,0.0,0.0,0.0
971358055,-0.3642052128557935,0.12344998191981227,0.0,0.0,0.0
986962601,1.8605454583516194,0.4075865534681147,0.0,0.0,0.0
1005190908,-0.5583090344408691,0.12250980074968199,0.0,0.0,0.0
1005246041,-0.48300853469902344,0.1316750326174585,0.0,0.0,0.0
1005831088,-0.6060080492163291,0.09683813528856558,0.0,0.0,0.0
1005831090,-0.6157092081102715,0.08663898989705164,0.0,0.0,0.0
1015033007,0.1858336161976078,-0.6472398062124647,0.0,0.0,0.0
1097525707,-0.3930041304121947,0.06621641549443355,0.0,0.0,0.0
1106173310,0.1924662756891833,0.6046631350714492,0.0,0.0,0.0
1128637731,-0.27715938404304313,-0.17280173545179656,0.0,0.0,0.0
1161381522,-0.6242551844363544,0.09251181345867343,0.0,0.0,0.0
1170482497,1.3351117723376693,-1.2473768117707291,0.0,0.0,0.0
1184713860,1.3104055280069538,1.8249405893804924,0.0,0.0,0.0
1202636597,-0.5466529046031643,0.07469835978767418,0.0,0.0,0.0
1205597814,-0.49051787749334125,0.15056277561808462,0.0,0.0,0.0
1218322450,2.22439194045502,1.001292452007902,0.0,0.0,0.0
1218322587,-0.6138691102013946,0.08694711407675769,0.0,0.0,0.0
1221166900,-0.3395260382767459,-0.14887607293071453,0.0,0.0,0.0
1223177256,0.17585342512883567,-0.6385930214178692,0.0,0.0,0.0
1223480094,0.9413483094032932,0.6431351939270632,0.0,0.0,0.0
1224526820,-0.5581690439503163,0.12306984855307193,0.0,0.0,0.0
1229709861,-0.2164302229414766,0.255829206069509,0.0,0.0,0.0
1270918872,-0.29400974175493844,-0.18623081188266516,0.0,0.0,0.0
1279055723,-0.4421325294945232,0.013894820549813433,0.0,0.0,0.0
1287399870,-0.15491472250904395,0.003803284214071416,0.0,0.0,0.0
1297383150,3.263214687231664,0.6202834671584612,0.0,0.0,0.0
1297383672,-0.1655104285820421,-0.23183670167757267,0.0,0.0,0.0
1303031391,-0.5908090255876938,0.06121858719592386,0.0,0.0,0.0
1317485965,-0.5321896497761069,0.02042237154343654,0.0,0.0,0.0
1322009214,-0.592774296703001,0.0638921933553243,0.0,0.0,0.0
1328506354,-0.15713433351742562,0.03313548946404723,0.0,0.0,0.0
1329653148,-0.477841990618306,0.12884233267927278,0.0,0.0,0.0
1332939103,-0.6181943632795135,0.09016008408783416,0.0,0.0,0.0
1335742303,0.5453897989608884,1.068211963881803,0.0,0.0,0.0
1342043214,0.31993790619170953,-0.8300602055508038,0.0,0.0,0.0
1343463626,-0.45235386131117516,0.005726257501777493,0.0,0.0,0.0
1343463628,0.7085158419515395,0.09592499098541063,0.0,0.0,0.0
1343463734,-0.5719041971568188,0.09266925408432375,0.0,0.0,0.0
1343463736,0.7844492235118178,-0.9351161930487315,0.0,0.0,0.0
1348146260,-0.5865178947208803,0.08344090668484125,0.0,0.0,0.0
1352452146,-0.42251267576863316,0.21532409583189335,0.0,0.0,0.0
1358321947,-0.518332891620593,0.1297195724568361,0.0,0.0,0.0
1359172745,1.1496394655932363,-0.7615177027048088,0.0,0.0,0.0
1369509944,0.7442813266835896,-0.4115329632366693,0.0,0.0,0.0
1369509996,0.6987532788503916,-0.5821278490096217,0.0,0.0,0.0
1388540198,-0.548608675842568,0.07620188406575297,0.0,0.0,0.0
1388566558,-0.4847195294478937,-0.02519486964961858,0.0,0.0,0.0
1389045295,-0.602079894521523,0.09815471193885474,0.0,0.0,0.0
1389045297,-0.6162204500660715,0.08711946785845476,0.0,0.0,0.0
1393056113,-0.15150779354890273,0.5154134169357534,0.0,0.0,0.0
1405507228,-0.6199642511792576,0.0909054715002524,0.0,0.0,0.0
1409698667,0.30531174381848253,0.4601269555987971,0.0,0.0,0.0
1412625411,-0.6242551844363544,0.09251181345867343,0.0,0.0,0.0
1435139915,-0.1033400240534092,0.01584317675561968,0.0,0.0,0.0
1444478784,-0.3520039897807133,0.21278209076381688,0.0,0.0,0.0
1465315935,0.4974957940887872,-0.15919157116613045,0.0,0.0,0.0
1488088415,-0.6242551844363544,0.09251181345867343,0.0,0.0,0.0
1488089419,-0.6242551844363544,0.09251181345867343,0.0,0.0,0.0
1510326178,-0.15587101239163928,-0.22219728548716985,0.0,0.0,0.0
1519424054,-0.029184200686440124,-0.4665294215910897,0.0,0.0,0.0
1596061083,-0.4182596681967517,-0.06924239377563945,0.0,0.0,0.0
1623460225,-0.29295708025684764,-0.18061644200987215,0.0,0.0,0.0
1639398186,-0.5943164118472155,0.08381975867664608,0.0,0.0,0.0
1650628364,-0.5824952918454973,0.06098025816264722,0.0,0.0,0.0
1694710801,-0.5599385128277349,0.03704562599490215,0.0,0.0,0.0
1699314250,0.019946336714169243,0.46269911538812214,0.0,0.0,0.0
1702125294,-0.2994059821457268,-0.20934168646188078,0.0,0.0,0.0
1743085591,-0.5254368323312977,0.022616648466581433,0.0,0.0,0.0
1749222566,-0.5100529124724152,0.014425406016759408,0.0,0.0,0.0
1750995765,-0.4338871434268652,-0.05875408856058238,0.0,0.0,0.0
1759618836,1.3291813296651378,1.0451601957990928,0.0,0.0,0.0
1776505648,-0.5469965152432357,0.0398378224456888,0.0,0.0,0.0
1814199765,-0.5101822871396773,0.06349912473552233,0.0,0.0,0.0
1814199769,-0.4797781854921812,0.02931703864452534,0.0,0.0,0.0
1814199904,-0.6153618134259692,0.08621469558129999,0.0,0.0,0.0
1814199906,-0.4742879662360089,0.009603819130467518,0.0,0.0,0.0
1814200178,-0.6137856936957525,0.08612199033110482,0.0,0.0,0.0
1836173247,-0.434906813888135,-0.06887203488180786,0.0,0.0,0.0
1843579567,0.7118920426789075,-1.008433658610759,0.0,0.0,0.0
1862501286,-0.6144215632612476,0.08813571304658262,0.0,0.0,0.0
1863690462,-0.5642679646952582,0.13310416975999384,0.0,0.0,0.0
1877300849,-0.6093276545834823,0.09493189923284101,0.0,0.0,0.0
1883650996,-0.3462004053493004,-0.15136887399312526,0.0,0.0,0.0
1930851759,-0.6242551844363544,0.09251181345867343,0.0,0.0,0.0
1930851770,-0.6242551844363544,0.09251181345867343,0.0,0.0,0.0
1968086762,-0.6242551844363544,0.09251181345867343,0.0,0.0,0.0
1968678699,-0.4052958390938662,0.25132313316888927,0.0,0.0,0.0
1971328329,-0.5630533170823631,0.0844517419901018,0.0,0.0,0.0
1983213445,1.2922430097348339,1.272294105115443,0.0,0.0,0.0
1985957305,-0.6010356667825799,0.08006510732835206,0.0,0.0,0.0
1992404130,-0.6242551844363544,0.09251181345867343,0.0,0.0,0.0
2020429258,-0.5211288360441759,0.09993225300838292,0.0,0.0,0.0
2020809245,-0.21229472466381927,-0.10793707607257275,0.0,0.0,0.0
2024770216,-0.022696623606222956,0.5621229595505414,0.0,0.0,0.0
2025898332,-0.6184763227098664,0.08980589760821525,0.0,0.0,0.0
2035323974,-0.6203423690089408,0.09176028207295399,0.0,0.0,0.0
2035852486,0.026515379716049316,-0.5142285643485185,0.0,0.0,0.0
2052283888,-0.4938279014118061,0.13098265849651497,0.0,0.0,0.0
2111561443,1.2474386317862443,-0.05579848751328232,0.0,0.0,0.0
2120383885,-0.5031562120719357,-0.019264426705459407,0.0,0.0,0.0
2151136976,-0.36839144897576104,-0.1329322024073937,0.0,0.0,0.0
2151505431,-0.6104822145544415,0.08794823624374132,0.0,0.0,0.0
2153691877,-0.24178865682485043,-0.11829717588415821,0.0,0.0,0.0
2153691881,-0.2970618842239126,-0.17692832750348736,0.0,0.0,0.0
2189835419,-0.21617675341962758,-0.07266444127885312,0.0,0.0,0.0
2219020916,1.8341420596005171,0.9284614455597665,0.0,0.0,0.0
2221332292,-0.6016817945167157,0.07311748633105114,0.0,0.0,0.0
2221332388,-0.5986810724892917,0.07332416197896992,0.0,0.0,0.0
2225573296,-0.49686021840575145,0.04551013404197778,0.0,0.0,0.0
2226478153,-0.6242551844363544,0.09251181345867343,0.0,0.0,0.0
2239205555,-0.510420430937433,0.010573249209955267,0.0,0.0,0.0
2274376703,-0.6242551844363544,0.09251181345867343,0.0,0.0,0.0
2274376709,-0.6242551844363544,0.09251181345867343,0.0,0.0,0.0
2274380521,-0.6242551844363544,0.09251181345867343,0.0,0.0,0.0
2278253484,-0.5465355554668062,0.09351871326031164,0.0,0.0,0.0
2298780147,0.38382189061172983,0.618314942003511,0.0,0.0,0.0
2299256394,-0.42896915410174263,-0.03471493829816605,0.0,0.0,0.0
2307126404,1.9469656641435742,0.5292332850424926,0.0,0.0,0.0
2307478927,0.8218280693394734,-0.109892296673536,0.0,0.0,0.0
2308130196,-0.6242551844363544,0.09251181345867343,0.0,0.0,0.0
2355555091,-0.6165520401330917,0.08756381986942849,0.0,0.0,0.0
2386085568,-0.03477757417508846,0.5303126202610885,0.0,0.0,0.0
2419542725,-0.6002033694586612,0.08244965264088475,0.0,0.0,0.0
2429933372,-0.3954352654381638,-0.10366743111956524,0.0,0.0,0.0
2436304495,-0.36884733928924757,-0.1229816954910907,0.0,0.0,0.0
2436304513,-0.34447066422226535,0.18941071933526737,0.0,0.0,0.0
2437926070,2.125498824403934,-1.902267164316043,0.0,0.0,0.0
2439759656,2.3898936649897213,-0.5176166408162135,0.0,0.0,0.0
2440955189,-0.6242551844363544,0.09251181345867343,0.0,0.0,0.0
2481689374,-0.5138725410308551,0.05874447222358062,0.0,0.0,0.0
2493669643,-0.5554583126255763,0.06821182018906911,0.0,0.0,0.0
2503185264,0.3062497609324606,0.6454213481115071,0.0,0.0,0.0
2503185266,1.2167688992190744,-0.8601303400264869,0.0,0.0,0.0
2509801301,-0.014149420303161053,0.5182960485765528,0.0,0.0,0.0
2509801309,-0.43332004793678197,0.16550778135396396,0.0,0.0,0.0
2509801316,10.903025509730702,4.705002896306185,0.0,0.0,0.0
2509801537,-0.15024997731581072,0.12631216242044693,0.0,0.0,0.0
2548202279,1.4452945497914158,-1.5173972216538345,0.0,0.0,0.0
2602370909,-0.29837434987423145,-0.13547477714097225,0.0,0.0,0.0
2624991179,3.8673605380531413,0.4633843041337739,0.0,0.0,0.0
2629682284,-0.363438855728254,-0.03479721204747862,0.0,0.0,0.0
2629682302,-0.48756544163262217,-0.004547983704630329,0.0,0.0,0.0
2651959895,-0.5926449245821582,0.06747135743453574,0.0,0.0,0.0
2653899069,1.2302528269252828,0.9609305311555005,0.0,0.0,0.0
2699599003,0.08466609075361443,0.6503264987366293,0.0,0.0,0.0
2715734498,-0.010977771677133881,0.5120686772388704,0.0,0.0,0.0
2721624458,-0.6042644746775366,0.08297306433858503,0.0,0.0,0.0
2721624573,-0.3146935418509297,0.2138459642329453,0.0,0.0,0.0
2721800183,-0.4796172966991371,0.18009033227565646,0.0,0.0,0.0
2721800640,-0.5125060195555423,0.14459383279837962,0.0,0.0,0.0
2756110603,-0.5908896196378463,0.07816951150508698,0.0,0.0,0.0
2759389886,-0.2805977217642015,-0.20170961159837605,0.0,0.0,0.0
2780813677,-0.18212217691679078,0.07509494026748864,0.0,0.0,0.0
2780813754,2.428790413286619,1.9753195532773968,0.0,0.0,0.0
2780813826,-0.35620736733640856,0.27759989519979744,0.0,0.0,0.0
2780813989,-0.2880490584331547,-0.15239302182658968,0.0,0.0,0.0
2780814282,-0.6140271326203146,0.08472111719463928,0.0,0.0,0.0
2780814322,-0.5271277769301835,0.16250465898265687,0.0,0.0,0.0
2781977153,4.488000053898981,2.480666867367629,0.0,0.0,0.0
2800424218,0.3911030963532305,-0.43146889323591275,0.0,0.0,0.0
2847314160,-0.6078153430458001,0.08089334692116323,0.0,0.0,0.0
2858956832,-0.35266640117629194,-0.1098102177642234,0.0,0.0,0.0
2859662171,-0.5800334761072817,0.0952996766772711,0.0,0.0,0.0
2861472341,-0.6242551844363544,0.09251181345867343,0.0,0.0,0.0
2861472345,-0.6242551844363544,0.09251181345867343,0.0,0.0,0.0
2876140257,-0.4180577932289771,-0.08854942495700822,0.0,0.0,0.0
2876140269,-0.0964046459769232,-0.2679036399336452,0.0,0.0,0.0
2876140274,-0.13822879107629057,-0.3699169927547789,0.0,0.0,0.0
2887897936,-0.2022328933119421,-0.02944961910016136,0.0,0.0,0.0
2902878525,-0.25341975390539173,0.004931223225169562,0.0,0.0,0.0
2902878580,-0.02927705969960269,-0.05292643566523315,0.0,0.0,0.0
2916101303,-0.6159442157959317,0.09079842794568788,0.0,0.0,0.0
2916101306,-0.6156906084005644,0.089934416789253,0.0,0.0,0.0
2916102641,-0.6168954785950991,0.09060935058746032,0.0,0.0,0.0
2916102644,-0.6161859930826563,0.08974124528698521,0.0,0.0,0.0
2920095928,-0.6161455479299304,0.09147617502973082,0.0,0.0,0.0
2920181565,-0.6155768682849673,0.08828429633329873,0.0,0.0,0.0
2927166315,-0.3386763121921402,0.07355863745505443,0.0,0.0,0.0
2939436917,-0.6107528809739925,0.07916846313591236,0.0,0.0,0.0
2939504293,-0.09600446321166953,-0.03688375600288729,0.0,0.0,0.0
2939507935,-0.29255354249428195,-0.18135333134098197,0.0,0.0,0.0
2943344645,-0.6043032736328261,0.09788906600502795,0.0,0.0,0.0
2943345853,-0.6043402560525997,0.09654819527481871,0.0,0.0,0.0
2943347846,-0.6022147062316416,0.09950625687415975,0.0,0.0,0.0
2947667961,-0.608044515756507,0.08361154467700002,0.0,0.0,0.0
2981740299,-0.4064591860891208,-0.00638879210779887,0.0,0.0,0.0
3007227894,0.0341684131800303,0.24352138286234107,0.0,0.0,0.0
3008128175,-0.5786415171640144,0.055748630331181576,0.0,0.0,0.0
3008175555,-0.5244528205245597,0.05185157366609379,0.0,0.0,0.0
3009262516,-0.5149564023322502,0.13494355363693333,0.0,0.0,0.0
3009262519,-0.29431447591865834,0.27796040920767484,0.0,0.0,0.0
3009262522,-0.23664396479442346,0.3424354686575071,0.0,0.0,0.0
3062872954,-0.5775601001830405,0.06918467416030731,0.0,0.0,0.0
3066179158,0.014818150865662964,0.18931206571795708,0.0,0.0,0.0
3086091356,0.5001524102329729,0.5604135445354306,0.0,0.0,0.0
3086091420,0.20326363273701423,0.46005836951622864,0.0,0.0,0.0
3086091435,-0.5815007698424302,0.1063716069225043,0.0,0.0,0.0
3086091451,-0.589479146533089,0.10107703532562864,0.0,0.0,0.0
3121668061,-0.4238546375764612,0.1124743311411858,0.0,0.0,0.0
3128216606,-0.3983664938193186,-0.022093011859360173,0.0,0.0,0.0
3137534811,-0.6120876310035267,0.09231713719605797,0.0,0.0,0.0
3137730237,-0.5503921902134724,0.12505333265404395,0.0,0.0,0.0
3156704984,-0.254696088555427,-0.16326328035917026,0.0,0.0,0.0
3176007645,-0.5881933119818161,0.09126017854936226,0.0,0.0,0.0
3208447095,-0.6204348224390174,0.09520847462637545,0.0,0.0,0.0
3214733131,-0.5534270674242103,0.04716842386173274,0.0,0.0,0.0
3221686667,-0.6023438892506,0.0828275760141462,0.0,0.0,0.0
3226021697,-0.5919915678226824,0.07497678031517896,0.0,0.0,0.0
3226021707,-0.4581245105183815,-0.03826137075571234,0.0,0.0,0.0
3226024692,-0.5909539552598281,0.10297408937252368,0.0,0.0,0.0
3228838930,2.1634165783458923,2.1134364269263783,0.0,0.0,0.0
3228839619,0.9828676226473543,0.044177979950772,0.0,0.0,0.0
3233999021,-0.48912158718318827,0.18161270464623283,0.0,0.0,0.0
3239336321,-0.4938129631527583,0.006310901180367094,0.0,0.0,0.0
3244822959,-0.2802683161674542,0.35282744657641996,0.0,0.0,0.0
3244832720,2.986777567391666,2.3711326913272197,0.0,0.0,0.0
3244847846,0.7533528003887362,1.1528149665867644,0.0,0.0,0.0
3244870802,4.437511191123611,3.0311830829592847,0.0,0.0,0.0
3255609707,-0.5993125233459867,0.0820366104431235,0.0,0.0,0.0
3256949131,-0.4026090761126136,0.28164928719246307,0.0,0.0,0.0
3303083898,0.03993936466357231,-0.2605546050000087,0.0,0.0,0.0
3303084333,-0.6117810934333344,0.08533634563766337,0.0,0.0,0.0
3304852209,0.8101166845242866,-0.08568022803794213,0.0,0.0,0.0
3304852305,-0.1355461971532549,-0.3014697697631186,0.0,0.0,0.0
3310414834,-0.6193579601516297,0.09061716082995253,0.0,0.0,0.0
3320797850,0.03330826713172888,-0.16530754883016785,0.0,0.0,0.0
3322572963,0.16786596396558062,-0.6165492357810008,0.0,0.0,0.0
3336097381,-0.6127196895084793,0.09273807304093253,0.0,0.0,0.0
3350267310,-0.620370793851029,0.09451107805815313,0.0,0.0,0.0
3355016124,-0.6127218726973496,0.09110127768446052,0.0,0.0,0.0
3355663137,-0.5526231906971231,0.042764350194368216,0.0,0.0,0.0
3381379342,-0.5906749285325628,0.06857652960476042,0.0,0.0,0.0
3387288030,0.28724687888735917,0.9639953397093999,0.0,0.0,0.0
3404497452,0.9507195630627204,0.7521037471008237,0.0,0.0,0.0
3405957923,6.449125607890494,0.46398271861875173,0.0,0.0,0.0
3414853085,-0.26310601137172884,-0.15418665440578003,0.0,0.0,0.0
3431229169,0.5847191083153623,0.5347389568958482,0.0,0.0,0.0
3436840924,-0.6242551844363544,0.09251181345867343,0.0,0.0,0.0
3436840960,-0.6242551844363544,0.09251181345867343,0.0,0.0,0.0
3461629288,-0.6242551844363544,0.09251181345867343,0.0,0.0,0.0
3461671900,-0.6242551844363544,0.09251181345867343,0.0,0.0,0.0
3461704815,-0.6242551844363544,0.09251181345867343,0.0,0.0,0.0
3461750771,-0.6242551844363544,0.09251181345867343,0.0,0.0,0.0
3461765058,-0.6242551844363544,0.09251181345867343,0.0,0.0,0.0
3461769675,-0.6242551844363544,0.09251181345867343,0.0,0.0,0.0
3461786521,-0.6242551844363544,0.09251181345867343,0.0,0.0,0.0
3461787972,-0.6242551844363544,0.09251181345867343,0.0,0.0,0.0
3466058276,-0.6200193316530035,0.09558747174539174,0.0,0.0,0.0
3466903612,1.1028722030196951,-0.7140096588678361,0.0,0.0,0.0
3477177120,-0.2547181394645163,-0.14351792831121635,0.0,0.0,0.0
