latent_0,latent_1,job_id,anomaly_iforest,anomaly_ocsvm,umap1,umap2,cluster
-0.14529334,-1.555314,3466058276,0,0,0.9611406,15.26099,1
-0.24363194,-0.13448349,3466903612,0,0,6.4182777,-6.573414,1
-0.17592405,-1.2619449,3477177120,0,0,13.094804,-2.4340446,1
-0.16359168,-1.3944262,3478528467,0,0,12.245168,2.4755776,1
-0.1438972,-1.5480019,3478528503,0,0,7.541301,16.276327,1
-0.14965755,-1.5340699,3486168160,0,0,9.985334,13.723556,1
-0.14660296,-1.5521832,3507432212,0,0,4.10738,18.420464,1
-0.16475667,-1.4449143,3507457183,0,0,11.687928,4.7878313,1
-0.14668545,-1.5512205,3508950175,0,0,5.2498603,18.50942,1
0.049830884,-1.4050206,3511841320,0,0,9.516369,-0.83428204,1
-0.14821932,-1.5117756,3518017752,0,0,10.86469,9.9518175,1
-0.14621061,-1.5564481,3520037794,0,0,-16.118694,-1.3587388,0
-0.14621061,-1.5564481,3520037933,0,0,-16.10942,-1.2652546,0
-0.14621061,-1.5564481,3527819762,0,0,-16.127602,-1.056654,0
-0.14621061,-1.5564481,3527823389,0,0,-16.127771,-1.1346605,0
0.38486493,-0.7768218,3528532484,0,0,8.198291,-4.4091578,1
-0.12627223,-0.38321996,3528532667,0,0,7.710354,-5.931791,1
-0.14825884,-1.5213574,3528532728,0,0,10.919895,11.296184,1
-0.14621061,-1.5564481,3536441868,0,0,-16.059082,-1.1527579,0
-0.06686439,-1.2520766,3537558367,0,0,11.782207,-2.0154681,1
-0.15076476,-1.526221,3543030441,0,0,10.787489,12.203684,1
-0.14651749,-1.5491256,3543033703,0,0,7.020601,18.393034,1
-0.06048972,-1.3490263,3544612780,0,0,11.409979,0.3663532,1
-0.16698943,-1.3765365,3544756919,0,0,12.433927,1.9469591,1
0.0028777272,-1.0091535,3553754713,0,0,10.343424,-3.7196515,1
-0.14656349,-1.5448102,3568768186,0,0,9.28262,16.796217,1
-0.14526476,-1.5522963,3568768397,0,0,4.3038425,18.20181,1
-0.14758185,-1.5434091,3570705675,0,0,9.652029,16.02221,1
-0.12485518,-1.5092655,3589194798,0,0,8.873997,10.180947,1
-0.16338888,-1.2758774,3589828274,0,0,12.642704,-1.9424026,1
-0.19232875,-0.9868166,3592534655,0,0,10.552291,-4.6701164,1
-0.15045759,-1.5054637,3600242317,0,0,10.63703,8.961776,1
-0.14621061,-1.5564481,3606222828,0,0,-16.100864,-1.1011875,0
-0.17811123,-1.1970338,3608394906,0,0,12.355443,-3.1417089,1
-0.22612974,-0.9520541,3620730856,0,0,10.458779,-4.991127,1
-0.1500957,-1.5103122,3623260116,0,0,10.837284,9.842806,1
-0.1934632,-1.2334408,3623476482,0,0,12.601452,-3.0833318,1
-0.13049419,-1.5226611,3623946070,0,0,8.85412,10.66995,1
-0.020618856,-0.9080884,3629832358,0,0,10.117278,-4.0970645,1
-0.14701392,-1.547761,3630669687,0,0,7.9898286,18.10915,1
0.26289594,-1.1347954,3635976171,0,0,8.862221,-3.2543986,1
-0.15554687,-1.490482,3636560950,0,0,10.595089,7.6355743,1
-0.72921467,2.3576262,3638155221,1,0,7.578843,-10.664715,1
-0.14529474,-1.5550663,3638783942,0,0,0.9779932,15.278815,1
-0.1694786,-1.4186622,3644402257,0,0,11.955154,3.5888324,1
-0.1824036,-1.3140762,3663502429,0,0,14.257806,0.0232066,1
-0.14233467,-1.5441309,3668158187,0,0,7.907244,15.729641,1
-0.15105677,-1.5248555,3668158425,0,0,10.854816,11.998856,1
-0.18859074,-1.2262553,3669607176,0,0,12.556823,-3.1107824,1
-0.14987616,-1.5104598,3669607308,0,0,10.845654,9.810791,1
-0.12186421,-1.5314904,3673031028,0,0,8.734584,10.922388,1
-0.09085171,-1.4977702,3674898158,0,0,8.4702215,9.2315035,1
1.1262553,-0.60219675,3695027940,1,1,7.79332,-4.7445927,1
0.125335,-1.3452672,3695028243,0,0,9.390667,-2.1179702,1
-0.15703015,-1.2725543,3698335268,0,0,12.561713,-1.8969762,1
-0.18600908,-1.266049,3716105913,0,0,13.3994,-2.633499,1
-0.13757262,-1.3935035,3717263303,0,0,11.716281,1.1314156,1
-0.14178766,-1.475559,3717263307,0,0,10.992971,6.40549,1
-0.14153758,-1.3963388,3717263309,0,0,11.741148,1.1894811,1
-0.14218272,-1.4639198,3717263311,0,0,11.0325985,6.190979,1
-0.13472429,-1.3922716,3717263313,0,0,11.677184,1.0282745,1
-0.14471151,-1.4669805,3717263317,0,0,10.997212,6.3236647,1
-0.13639101,-1.3918368,3717263319,0,0,11.700095,1.0810213,1
-0.14461637,-1.4710394,3717263325,0,0,11.038165,6.3340244,1
-0.13702072,-1.3928535,3717263328,0,0,11.692764,1.0737361,1
-0.14377114,-1.4688905,3717263356,0,0,11.0058565,6.397831,1
-0.14610532,-1.5502745,3717264428,0,0,6.182489,18.280432,1
-0.1462538,-1.5497812,3717272781,0,0,6.5967054,18.36247,1
-0.14648326,-1.5489439,3717273268,0,0,7.1773715,18.37557,1
-0.1461935,-1.5502771,3717273515,0,0,6.223062,18.324984,1
-0.14616491,-1.5504009,3717273889,0,0,6.0683427,18.354486,1
-0.42747116,0.10549964,3720250606,0,0,5.3960876,-8.039912,1
-0.063389115,-1.1894695,3720276857,0,0,11.27781,-2.6966753,1
-0.16716686,-1.3769894,3724789731,0,0,12.444615,1.9752517,1
0.25134122,-1.2355977,3727144341,0,0,9.07352,-2.9130416,1
0.101270154,-1.3600291,3727334302,0,0,9.44493,-2.0044491,1
-0.14848396,-1.5405594,3730198063,0,0,9.796787,15.343,1
-0.14641815,-1.5534168,3730481037,0,0,2.8551002,17.558254,1
-0.14223538,-1.4661502,3730489914,0,0,10.982183,6.305682,1
-0.18221009,-1.3131347,3730490659,0,0,14.191659,0.082080245,1
-0.14547911,-1.5491227,3737037305,0,0,6.6125846,17.977928,1
-0.14499362,-1.5523782,3737037307,0,0,4.3475204,18.11903,1
-0.04014319,-1.4807171,3737127911,0,0,10.049325,3.13362,1
-0.14573506,-1.5189801,3738146922,0,0,10.908298,11.018568,1
-0.18972093,-1.2715789,3758966589,0,0,13.656959,-2.690693,1
-0.15274143,-1.5107969,3759260366,0,0,10.942933,9.920619,1
-0.14996627,-1.528426,3759267910,0,0,10.534841,12.832822,1
-0.14670576,-1.550958,3759278577,0,0,5.597869,18.520317,1
-0.15078537,-1.5238408,3759279896,0,0,10.896328,11.824779,1
-0.15030438,-1.5261985,3760052844,0,0,10.810615,12.18138,1
-0.15033196,-1.5255375,3760070065,0,0,10.822864,12.120809,1
-0.1505634,-1.5255308,3760073500,0,0,10.815465,12.140623,1
-0.15056375,-1.5250977,3760073532,0,0,10.825991,12.033668,1
-0.15003519,-1.5275939,3760073647,0,0,10.629082,12.624409,1
-0.20764557,-1.1870238,3763074646,0,0,12.221042,-3.3581824,1
-0.1467793,-1.551474,3764695015,0,0,5.0781674,18.52439,1
-0.14745724,-1.5476611,3765376284,0,0,8.01263,18.107206,1
-0.14525196,-1.5474712,3768539610,0,0,7.6903124,16.52875,1
-0.15321757,-1.5125579,3768539866,0,0,11.088518,10.1014595,1
-0.14370532,-1.5455166,3768540157,0,0,7.763023,15.996884,1
-0.16274792,-1.4568168,3768540354,0,0,11.415083,5.337484,1
0.12484768,-0.4127556,3769731259,0,0,7.719689,-5.535165,1
-0.5306888,1.0326778,3769731849,0,0,7.3272867,-10.551481,1
-0.58968204,1.1238171,3769731871,1,0,7.368694,-10.600177,1
-0.5904685,1.0587293,3769731987,1,0,7.3232684,-10.611866,1
-0.57741827,1.0594603,3769732082,0,0,7.2886477,-10.522543,1
-0.5893427,1.0482575,3769732502,1,1,7.312423,-10.641054,1
-0.6122511,1.2419218,3769733753,1,0,7.3979154,-10.598466,1
-0.6439919,1.5513186,3769733917,1,1,7.50403,-10.63543,1
-0.61603695,1.2987895,3769733984,1,0,7.4687223,-10.626277,1
-0.51381916,1.1976599,3769734076,0,0,7.4095984,-10.578124,1
-0.5559288,1.1813557,3769734124,0,0,7.44078,-10.625685,1
-0.4710763,1.417431,3769734281,1,0,7.471619,-10.5962715,1
-0.28692877,1.2017567,3769734324,1,0,7.420275,-10.583065,1
-0.32724553,1.4222647,3769734479,1,0,7.5351696,-10.567831,1
0.07409155,1.1355361,3769734550,1,0,7.3573594,-10.364727,1
0.056412816,1.2060717,3769734721,1,0,7.3735957,-10.377411,1
-0.1470343,-1.549018,3770097103,0,0,7.1727886,18.408579,1
-0.1454725,-1.5508786,3772924726,0,0,6.123223,18.104124,1
-0.14655063,-1.5516605,3772925932,0,0,4.8599296,18.48817,1
-0.18684143,-0.9360269,3777843056,0,0,10.486789,-4.868838,1
-0.1842662,-1.3081359,3790648377,0,0,14.454319,-0.14706059,1
-0.16309601,-1.446978,3790648484,0,0,11.6589575,4.7986403,1
-0.14458744,-1.5493542,3799596159,0,0,6.567348,17.85362,1
-0.14819176,-1.5036206,3800634543,0,0,10.585922,8.915448,1
-0.11782517,-1.3521128,3800673284,0,0,11.853855,0.51495236,1
-0.25790644,-0.76622355,3800750574,0,0,9.084342,-5.8353796,1
-0.15428716,-1.5038365,3811215646,0,0,10.724444,8.873234,1
-0.14596534,-1.5224218,3816556374,0,0,10.835692,11.358316,1
-0.15802397,-1.3569052,3829017570,0,0,12.538002,1.632498,1
-0.10346247,-1.0036337,3832279015,0,0,10.506171,-4.1266646,1
-0.10072148,-1.5016116,3832550615,0,0,8.4926605,9.2605715,1
-0.14759836,-1.5458785,3847241534,0,0,8.890535,17.483925,1
-0.19298159,-1.2419072,3855401689,0,0,12.808049,-2.9313219,1
-0.14752981,-1.5282007,3855401880,0,0,10.218538,13.058533,1
-0.1407716,-1.5159591,3860873158,0,0,10.725742,10.626343,1
-0.14710177,-1.5446085,3860873192,0,0,9.334157,16.735136,1
-0.14663614,-1.550657,3860873257,0,0,5.8092823,18.519714,1
-0.14659391,-1.5444908,3860873369,0,0,9.317417,16.75351,1
-0.14708057,-1.5496758,3860873439,0,0,6.813546,18.487709,1
-0.14523906,-1.5486907,3860876166,0,0,6.635252,17.911821,1
-0.44807315,0.17086478,3860876201,0,0,5.6634927,-8.435249,1
-0.44688785,0.16393577,3860876889,0,0,5.6562643,-8.424621,1
-0.44673783,0.16316636,3860876949,0,0,5.6283784,-8.401115,1
-0.14694032,-1.5505588,3860877046,0,0,5.817214,18.56224,1
0.2539022,-1.0106894,3860877378,0,0,8.592411,-3.7756324,1
-0.14763379,-1.5376583,3860877451,0,0,9.812317,14.8153,1
-0.14644375,-1.5517454,3860877651,0,0,4.751387,18.444143,1
-0.35516042,-0.31193742,3861001586,0,0,6.4321094,-6.5609727,1
0.5483822,-0.57884073,3861305715,1,0,7.8169336,-4.8319774,1
-0.1472573,-1.542791,3862136857,0,0,9.72441,15.8044195,1
-0.080996916,-1.4526055,3862138044,0,0,10.191262,3.2688963,1
-0.08788465,-1.3944869,3862138691,0,0,11.537674,0.8307645,1
-0.14669774,-1.5520982,3872416739,0,0,4.2033973,18.447369,1
1.1132292,-0.4382485,3873439907,1,1,7.748632,-4.8055153,1
-0.0005199164,-1.4209703,3873440138,0,0,9.487096,-0.47802562,1
0.15676044,-1.3041714,3873441424,0,0,9.372683,-2.335779,1
-0.1891685,-1.2737004,3892507636,0,0,13.661021,-2.6427662,1
-0.19139792,-1.2708112,3892511458,0,0,13.649621,-2.7066379,1
-0.15822706,-1.4643112,3892515572,0,0,11.2965355,5.6496563,1
-0.14644074,-1.5494343,3893359568,0,0,6.8619566,18.363256,1
-0.14678784,-1.5482163,3893564452,0,0,7.721297,18.280748,1
-0.14785719,-1.5037725,3893898024,0,0,10.517455,8.993784,1
-0.15264916,-1.4856063,3893898064,0,0,10.621873,7.531165,1
-0.14639913,-1.552057,3893898190,0,0,4.3001275,18.403154,1
-0.14621061,-1.5564481,3893898337,0,0,-15.920073,-1.1524192,0
-0.1496258,-1.5303117,3900765852,0,0,10.346534,13.106243,1
-0.1460186,-1.551572,3911641020,0,0,4.7895617,18.344688,1
-0.14621061,-1.5564481,3915608727,0,0,-16.249445,-1.3035674,0
-0.1390755,-1.5395952,3931542872,0,0,8.196527,15.301634,1
-0.16322717,-1.4540468,3931543641,0,0,11.538281,5.127397,1
-0.17945097,-1.3606535,3936670257,0,0,12.650065,1.7516229,1
-0.15790436,-1.4850899,3938250465,0,0,10.707525,7.372757,1
-0.15215304,-1.5199558,3938250524,0,0,11.075742,10.994291,1
-0.019238248,-1.2524884,3938717708,0,0,10.359105,-2.3809931,1
-0.14636898,-1.5320845,3951012660,0,0,9.930199,13.455393,1
-0.16895272,-1.3646508,3952906759,0,0,12.62666,1.7327741,1
-0.1588494,-1.4385108,3953770810,0,0,11.716885,4.425604,1
-0.15433936,-1.5009085,3959617756,0,0,10.678611,8.822252,1
-0.14647356,-1.5531851,3961023475,0,0,2.919667,17.610174,1
-0.1442767,-1.5010954,3971836226,0,0,10.334144,8.889056,1
-0.1469959,-1.5308774,3974992415,0,0,10.066577,13.354989,1
-0.4860416,0.41455612,3990224092,0,0,6.25749,-8.988429,1
-0.52786684,0.6450599,3990224117,0,1,6.3444996,-9.0785675,1
-0.46845102,0.2885058,3990224152,0,0,6.204812,-8.904882,1
-0.15188606,-1.5145627,3990907812,0,0,11.037572,10.223097,1
-0.24210727,-0.9087685,3995535152,0,0,10.40798,-4.988996,1
-0.16524185,-1.4325815,3995535761,0,0,11.818277,4.1520734,1
-0.15702507,-1.4853433,3995602568,0,0,10.668065,7.4275465,1
-0.18568407,-1.217413,3995602836,0,0,12.446859,-3.1432793,1
-0.020227417,-1.3366756,3995602840,0,0,9.837334,-0.7470275,1
-0.13754408,-1.505423,3995602855,0,0,9.709812,9.08495,1
-0.14709926,-1.5392667,3995603167,0,0,9.7678995,15.028232,1
-0.15466867,-1.4268744,3995603181,0,0,11.739535,4.0875435,1
0.40381998,-0.5810214,3995607351,0,0,7.865172,-4.874338,1
0.25814003,-0.54230064,3995607384,0,0,7.843579,-5.122171,1
-0.009176791,-1.3973234,3995607400,0,0,9.614589,-0.5929235,1
-0.11633346,-1.3924872,3995607423,0,0,11.605218,0.9221904,1
0.24998285,-0.59920007,3995607455,0,0,7.9513497,-5.086933,1
-0.108532034,-1.5076576,3995652394,0,0,8.566943,9.52084,1
-0.1006037,-1.1664349,3995652931,0,0,11.580031,-2.8494675,1
-0.14333394,-1.5488616,3995661466,0,0,7.525294,16.322275,1
-0.1780212,-1.2997853,3995729971,0,0,14.44145,-0.37205917,1
0.3248077,-1.0437255,3996125377,0,0,8.643433,-3.6303086,1
0.07137342,0.4247437,3996132741,0,0,6.9000263,-8.974774,1
-0.12193349,-1.5240854,3996137586,0,0,8.763159,10.751806,1
0.08464919,-1.0472567,3996150474,0,0,10.265598,-3.4918542,1
-0.0100684315,-0.75961787,3996506423,0,0,8.788052,-4.9969125,1
-0.1415692,-0.7634507,3996513912,0,0,9.045563,-5.4533687,1
0.06813814,-1.0615553,3996514874,0,0,10.319101,-3.5293965,1
-0.14850272,-1.3738536,3996515093,0,0,12.263465,1.6078628,1
0.11193688,-1.2985545,3996515114,0,0,9.417907,-2.2573435,1
0.49242955,-1.0675122,3996515143,1,0,8.533338,-3.7483754,1
-0.13714585,-1.2125176,3996515221,0,0,12.123293,-2.7608378,1
0.084346846,-1.3410093,3996515256,0,0,9.442856,-1.966734,1
-0.14582704,-1.5458335,3996517988,0,0,8.753522,17.420544,1
-0.094182715,-1.2801932,3996529267,0,0,12.088721,-1.7151252,1
-0.24231306,-1.0031842,3996804578,0,0,10.589746,-4.773755,1
0.22756697,-0.06484616,3996806186,0,0,7.3991413,-5.7223015,1
-0.072277546,-1.4447595,3997754641,0,0,10.217199,3.2011688,1
-0.105582014,-1.4902354,3997754673,0,0,8.617219,9.124965,1
-0.12959245,-1.5236214,3997754712,0,0,8.799783,10.716071,1
-0.15759447,-1.3220245,3997754731,0,0,13.763445,-0.05328953,1
-0.16357452,-1.4315251,3998245034,0,0,11.832776,4.1585097,1
-0.14415498,-1.3731936,3998245471,0,0,12.185369,1.445117,1
-0.14628337,-1.5459911,3998246322,0,0,8.716681,17.55094,1
-0.14615661,-1.552492,3998246369,0,0,4.000862,18.25106,1
-0.14219779,-1.541979,3998246386,0,0,8.080436,15.473916,1
-0.1678262,-1.3870088,3998279899,0,0,12.385117,2.1653397,1
0.812108,-0.07600683,3998352223,1,0,7.5986557,-5.0343103,1
-0.07134691,-1.474365,3998352835,0,0,10.081248,3.2462966,1
-0.22807522,-0.92614657,3998469417,0,0,10.365402,-5.035513,1
-0.14617892,-1.551062,3998523914,0,0,5.3128123,18.394197,1
-0.41345966,0.11029869,3998532724,0,0,5.413891,-8.00511,1
-0.35842663,-0.2359054,3998532786,0,0,6.332565,-6.6330147,1
-0.14698532,-1.5444118,3998534004,0,0,9.332636,16.728123,1
-0.14693634,-1.5448273,3998535201,0,0,9.355727,16.725405,1
-0.14603373,-1.5248672,3998604258,0,0,10.776775,11.583623,1
-0.14801703,-1.521633,3998981052,0,0,10.914642,11.364508,1
-0.16563958,-1.4319338,4000288744,0,0,11.843898,4.1181154,1
0.03607066,-1.2350906,4001088740,0,0,10.084663,-2.473162,1
-0.17201462,-1.3952616,4001406395,0,0,12.325265,2.3731878,1
-0.1468679,-1.546672,4001921653,0,0,8.475205,17.755922,1
-0.14600573,-1.5446775,4005211674,0,0,9.267144,16.791399,1
-0.008102998,-1.4045682,4006507922,0,0,9.571623,-0.5605301,1
-0.14690109,-1.5508021,4016113371,0,0,5.75568,18.540836,1
-0.14724061,-1.5457095,4027680078,0,0,8.941937,17.442068,1
0.06937261,-0.75980145,4028922835,0,0,8.7265005,-4.7789226,1
-0.13997415,-1.5428103,4029853136,0,0,8.043354,15.513276,1
-0.14785275,-1.542382,4029983750,0,0,9.691644,15.814094,1
-0.14793624,-1.5254232,4029983840,0,0,10.759369,11.873733,1
-0.15738794,-1.2917012,4029984095,0,0,12.690536,-1.7417142,1
-0.17669514,-1.2089673,4029984487,0,0,12.382798,-3.148651,1
-0.14710987,-1.5473207,4030410232,0,0,8.197272,17.97665,1
-0.14708143,-1.5472671,4030410353,0,0,8.11924,18.046879,1
-0.15440792,-1.5064768,4030553685,0,0,10.734979,9.030055,1
-0.14664492,-1.552315,4031118633,0,0,4.085832,18.393084,1
-0.14507003,-1.5548743,4034911254,0,0,0.9396125,15.23949,1
-0.21891569,-1.1355298,4043474559,0,0,11.776518,-3.7297168,1
-0.18712144,-1.3165194,4043486514,0,0,14.270897,0.012502071,1
-0.046763793,-0.97037923,4047561214,0,0,10.351922,-4.0397215,1
0.020745292,-1.3728504,4047566818,0,0,9.599098,-0.90315354,1
-0.14719287,-1.5477728,4049536337,0,0,7.9959707,18.111586,1
-0.1459563,-1.5467314,4052219406,0,0,8.444017,17.646158,1
-0.14749199,-1.5458695,4052220666,0,0,8.922618,17.451128,1
-0.16852245,-1.4147505,4056694977,0,0,11.986111,3.4659185,1
-0.18208596,-1.3120337,4071696924,0,0,14.328293,-0.059286963,1
-0.14666802,-1.5522581,4072975493,0,0,4.101359,18.418772,1
-0.15577978,-1.4913539,4081026342,0,0,10.6410265,7.630334,1
-0.23597513,-0.980495,4084190889,0,0,10.528509,-4.859141,1
-0.14877927,-1.490617,4084217696,0,0,10.517424,7.7332163,1
-0.1338389,-1.5349616,4093289082,0,0,8.956799,12.828993,1
-0.18271072,-1.3103966,4099842851,0,0,14.37667,-0.08412825,1
-0.16145799,-1.414766,4099874287,0,0,11.952816,3.4460685,1
-0.16021052,-1.4637924,4102355432,0,0,11.309637,5.635212,1
-0.14648233,-1.5544152,4102624469,0,0,2.663608,17.406143,1
-0.14686063,-1.5465258,4110240997,0,0,8.615745,17.657408,1
-0.1466037,-1.5537457,4121195473,0,0,2.70621,17.442694,1
-0.15753952,-1.2782428,4126042134,0,0,12.5943,-1.8916701,1
-0.14461882,-1.5545955,4129366369,0,0,0.9295927,15.229437,1
0.4344055,-0.4689433,4129695341,0,0,7.7944098,-4.8853974,1
-0.19315755,-1.1710497,4131371989,0,0,12.104053,-3.4530945,1
-0.1964443,-0.82417834,4132017211,0,0,9.434387,-5.4744015,1
-0.14034198,-1.5137085,4133787475,0,0,10.6722,10.43082,1
-0.15026619,-1.5264009,4134760595,0,0,10.774802,12.234186,1
-0.13397662,-1.5317047,4135159796,0,0,8.981457,12.721397,1
-0.15044102,-1.5248706,4139247338,0,0,10.838577,12.051977,1
-0.14452408,-1.5542531,4159711209,0,0,0.8646324,15.164436,1
-0.14435472,-1.5543967,4159715207,0,0,0.86641014,15.16628,1
-0.14674306,-1.5307953,4160825211,0,0,10.038164,13.354342,1
-0.14698593,-1.5489715,4161244154,0,0,7.1997037,18.42475,1
-0.14524254,-1.5551406,4197900834,0,0,0.93624175,15.236911,1
-0.14433256,-1.5543832,4200495666,0,0,0.8613851,15.161263,1
-0.29853433,-0.36930192,4202070514,0,0,6.529433,-6.5035534,1
-0.40173566,-0.09573138,4202070616,0,0,6.0219674,-6.8753734,1
-0.1755869,-1.3832937,4202071607,0,0,12.429362,2.0755026,1
0.23905711,-1.1265815,4202071618,0,0,8.895137,-3.2297184,1
0.16799732,-1.3054622,4204107348,0,0,9.312514,-2.3962243,1
-0.14765875,-1.5422431,4204187256,0,0,9.7400055,15.754814,1
-0.10018407,-1.4961605,4204188168,0,0,8.495241,9.222393,1
-0.1495023,-1.2011625,4204193163,0,0,12.145672,-2.8631546,1
-0.21444796,-1.1541649,4212174977,0,0,11.840672,-3.6799703,1
-0.18207686,-1.303033,4219020815,0,0,14.50201,-0.26864994,1
-0.14469801,-1.5537928,4221661693,0,0,0.8379187,15.137934,1
-0.14500566,-1.5547813,4221661728,0,0,0.9109492,15.210939,1
-0.19210887,-1.2731375,4234618433,0,0,13.676388,-2.6798937,1
-0.13932237,-1.5301937,4242880472,0,0,9.32226,13.012921,1
-0.18239121,-1.3161075,4242880691,0,0,14.200659,0.047363743,1
-0.18267952,-1.3097637,4242892829,0,0,14.428204,-0.11838687,1
-0.14116961,-1.5452526,4248105819,0,0,7.8773456,15.769885,1
-0.14523453,-1.5504293,4252600227,0,0,6.257607,18.121181,1
-0.14552476,-1.549472,4252607556,0,0,6.5463343,18.008274,1
-0.0062054545,-1.4037808,4261690441,0,0,9.570923,-0.557458,1
-0.18841042,-1.2713441,4264745685,0,0,13.633033,-2.6251175,1
-0.14964369,-1.5287808,4275758773,0,0,10.448334,12.971982,1
-0.15982005,-1.3200303,4276383039,0,0,13.7502985,-0.047277827,1
-0.14674003,-1.5514685,4279163885,0,0,5.065881,18.52891,1
-0.14468877,-1.5391703,4279407057,0,0,9.701478,14.999544,1
-0.14803132,-1.543276,4279749965,0,0,9.686819,15.914494,1
-0.14743163,-1.5206224,4279750145,0,0,10.945964,11.171973,1
-0.14648764,-1.5521992,4279751790,0,0,4.1233387,18.382738,1
-0.15224734,-1.5175017,4292921307,0,0,11.095251,10.796745,1
-0.14557661,-1.4409493,4294109845,0,0,11.561619,4.49517,1
-0.15142137,-1.4797195,4296735047,0,0,10.761816,7.136112,1
-0.14730524,-1.5468009,4296736489,0,0,8.367114,17.877428,1
-0.14622995,-1.5517734,4297550804,0,0,4.68476,18.377916,1
-0.14621061,-1.5564481,4297551713,0,0,-16.152952,-1.4459265,0
-0.14621061,-1.5564481,4297552690,0,0,-15.887417,-1.3699697,0
-0.14638618,-1.5531312,4297553423,0,0,2.953033,17.636019,1
-0.14769363,-1.5326303,4297554779,0,0,9.968117,13.572135,1
-0.1465193,-1.551917,4297554814,0,0,4.4305296,18.437572,1
-0.14881219,-1.531686,4297702070,0,0,10.187661,13.328744,1
-0.14832152,-1.5230057,4319188403,0,0,10.889845,11.470442,1
-0.14804792,-1.5296701,4320866548,0,0,10.287154,13.189483,1
-0.1539248,-1.4422368,4322427400,0,0,11.657935,4.529318,1
-0.15167694,-1.5213038,4338955184,0,0,11.0223465,11.2762375,1
-0.14619353,-1.5407121,4340570461,0,0,9.746468,15.215451,1
0.023292333,-1.4017702,4344717799,0,0,9.55251,-0.7275944,1
-0.12860054,-1.5187832,4346896712,0,0,8.8329525,10.518235,1
-0.14669612,-1.5286418,4346898072,0,0,10.178532,13.156024,1
-0.14376067,-1.5482904,4351945033,0,0,7.5049796,16.30313,1
-0.14203393,-1.5465809,4351950083,0,0,7.761837,15.948712,1
-0.14299002,-1.5477964,4352231253,0,0,7.659067,16.120632,1
-0.15088253,-1.5236748,4352471260,0,0,10.912646,11.717691,1
-0.14681238,-1.5515087,4374347510,0,0,5.058003,18.537546,1
-0.14668678,-1.5520205,4374347550,0,0,4.2940555,18.455725,1
-0.14621061,-1.5564481,4381301192,0,0,-16.312244,-1.0778335,0
-0.14621061,-1.5564481,4391105601,0,0,-15.956074,-1.0886824,0
-0.14621061,-1.5564481,4392480606,0,0,-16.071365,-1.2431756,0
-0.18728986,-1.0194129,4394576383,0,0,10.645285,-4.5311956,1
-0.14919952,-1.5096775,4400046220,0,0,10.821276,9.837985,1
-0.14364825,-1.4938799,4412679814,0,0,10.340538,8.13614,1
0.03019774,-1.3769583,4414984239,0,0,9.547818,-0.8542091,1
-0.15394187,-1.4094936,4416216626,0,0,11.998842,3.0373707,1
-0.14957541,-1.4382874,4416217682,0,0,11.619997,4.417559,1
-0.1519686,-1.3966835,4416218197,0,0,12.07217,2.6636329,1
-0.14704138,-1.5480262,4416218436,0,0,7.861066,18.21691,1
-0.14701742,-1.5419899,4416218504,0,0,9.74245,15.69894,1
-0.14621061,-1.5564481,4418222478,0,0,-16.320673,-1.1541078,0
-0.14508954,-1.5551881,4419538066,0,0,0.88461894,15.184707,1
-0.007057123,-1.4007949,4419752507,0,0,9.637148,-0.5604282,1
0.017069101,-1.4328269,4420033984,0,0,9.461559,-0.5018309,1
-0.026270792,-1.4467233,4420205420,0,0,10.029653,2.9341366,1
0.030509427,-1.2733371,4423851596,0,0,10.104192,-2.4209473,1
-0.14666669,-1.5522813,4430762734,0,0,4.1078,18.429417,1
-0.14688452,-1.5505675,4430762995,0,0,5.83473,18.533405,1
-0.14734979,-1.5456351,4437816674,0,0,8.932799,17.471384,1
-0.14732707,-1.5458168,4437816731,0,0,8.8860445,17.483807,1
-0.14732695,-1.5456752,4437816799,0,0,8.956294,17.429895,1
-0.14444858,-1.5534617,4463028201,0,0,0.86062133,15.160515,1
-0.012644902,-1.1855881,4463592990,0,0,10.438903,-2.6046054,1
-0.14094199,-1.5325035,4465819256,0,0,9.359907,13.142751,1
-0.9858243,3.5613298,4472621957,1,1,7.5989304,-10.682181,1
-0.1521576,-1.5140715,4474140233,0,0,11.011008,10.138754,1
-0.14816183,-1.5345682,4476641835,0,0,9.943342,13.766909,1
0.2534147,-1.197412,4476643377,0,0,9.019112,-3.013981,1
-0.7451278,2.4342892,4476805516,1,0,7.6255193,-10.705967,1
-0.36754417,0.043262083,4476806578,0,0,5.510774,-7.353882,1
-0.118564434,-1.4857147,4476806752,0,0,8.872772,9.012462,1
-0.11120124,-1.4514853,4481744739,0,0,10.373763,3.5052836,1
-0.14723441,-1.5482165,4481744777,0,0,7.822504,18.271824,1
-0.19239888,-1.2218341,4482924045,0,0,12.504328,-3.1511784,1
-0.14672683,-1.5508813,4484592772,0,0,5.6516886,18.523851,1
-0.15420279,-1.5011847,4484974089,0,0,10.731846,8.774793,1
-0.39752686,-0.10144058,4490021231,0,0,5.997565,-6.893244,1
-0.14457907,-1.5544466,4494033425,0,0,0.86967075,15.169699,1
-0.1481168,-1.5428672,4500529445,0,0,9.702755,15.865588,1
-0.18229601,-1.2464772,4502378605,0,0,12.95028,-2.7203598,1
0.09009902,-1.2257903,4520637677,0,0,9.84062,-2.5476527,1
-0.14629,-1.5470444,4524037965,0,0,8.333471,17.794735,1
